Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,month,functioning_day_numeric,Holiday_numeric,Visibility Bin,Visibility Sub Bin,Combined Visibility Bin,Wind Speed Bin
2018-06-19,2525,20,0.7272114835982574,62,2.2,1041,14.7,-0.6060869829866784,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-06-19,2378,21,0.6623875295640151,66,2.4,962,14.9,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(2.2, 2.6]"
2018-06-19,2096,22,0.5975635755297727,71,2.1,800,15.3,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.8, 2.2]"
2018-06-19,1456,23,0.5408426157498105,73,1.9,771,15.1,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.8, 2.2]"
2018-06-20,1030,0,0.5084306387326891,71,2.0,1330,14.2,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(1.8, 2.2]"
2018-06-20,803,1,1.213391138855076,73,1.4,958,14.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.3, 1.6]"
2018-06-20,576,2,0.5003276444784089,78,0.8,662,15.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(0.6, 0.9]"
2018-06-20,340,3,0.48412165596984813,79,0.8,563,15.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(0.6, 0.9]"
2018-06-20,249,4,0.4598126732070074,82,1.5,471,15.9,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.3, 1.6]"
2018-06-20,336,5,0.4598126732070074,83,2.0,457,16.1,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.8, 2.2]"
2018-06-20,714,6,0.48412165596984813,83,1.6,448,16.4,-0.6286570229732136,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(1.3, 1.6]"
2018-06-20,1629,7,0.5327396214955301,77,1.6,595,15.8,-0.33524650314825694,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.3, 1.6]"
2018-06-20,2440,8,0.5813575870212121,77,1.2,566,16.4,-0.06440602330983533,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.1, 1.3]"
2018-06-20,1401,9,0.6218725582926137,73,2.0,623,16.0,-0.17725622324251103,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.8, 2.2]"
2018-06-20,1002,10,0.7110054950896969,70,3.1,740,16.4,0.962530796077513,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(2.6, 3.2]"
2018-06-20,1100,11,0.8325504089039015,56,2.4,1070,14.3,1.9668975754783264,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(2.2, 2.6]"
2018-06-20,1252,12,0.9540953227181062,53,3.3,976,14.9,3.1518246747714205,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(3.2, 7.4]"
2018-06-20,1184,13,1.0351252652609093,51,2.5,1078,15.2,3.1292546347848855,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(2.2, 2.6]"
2018-06-20,1158,14,1.1404641905665533,47,2.7,990,15.1,2.993834394865675,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(2.6, 3.2]"
2018-06-20,1266,15,1.1728761675836743,45,3.6,1558,14.8,2.7681339950003236,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1464 - 1741,,1464 - 1741,"(3.2, 7.4]"
2018-06-20,1600,16,1.1971851503465154,48,1.4,1103,16.1,2.215168015330213,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.3, 1.6]"
2018-06-20,2289,17,1.1809791618379548,50,3.2,1137,16.6,1.5154967757476236,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(2.6, 3.2]"
2018-06-20,3384,18,1.0999492192951517,55,3.1,1246,17.1,0.7594004361986969,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(2.6, 3.2]"
2018-06-20,2741,19,0.9865072997352275,61,2.7,1236,17.5,0.01458911664303757,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(2.6, 3.2]"
2018-06-20,2519,20,0.8001384318867804,68,3.6,895,17.0,-0.5383768630270731,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(3.2, 7.4]"
2018-06-20,2246,21,0.6623875295640151,74,3.3,758,16.7,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(3.2, 7.4]"
2018-06-20,1979,22,0.5813575870212121,78,3.0,684,16.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(2.6, 3.2]"
2018-06-20,1401,23,0.5408426157498105,82,3.6,494,16.9,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(3.2, 7.4]"
2018-06-21,1083,0,0.5327396214955301,83,2.6,547,17.0,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(2.2, 2.6]"
2018-06-21,794,1,0.5408426157498105,82,1.2,582,16.9,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.1, 1.3]"
2018-06-21,539,2,0.5489456100040907,82,0.9,575,17.0,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(0.6, 0.9]"
2018-06-21,394,3,0.5327396214955301,83,1.7,607,17.0,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.6, 1.8]"
2018-06-21,215,4,0.5003276444784089,87,1.2,465,17.3,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.1, 1.3]"
2018-06-21,308,5,0.48412165596984813,82,2.1,677,16.2,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.8, 2.2]"
2018-06-21,709,6,0.4922246502241286,80,0.7,709,15.9,-0.617372002979946,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(0.6, 0.9]"
2018-06-21,1543,7,0.5246366272412497,74,1.7,683,15.1,-0.42552666309439746,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.6, 1.8]"
2018-06-21,2370,8,0.6461815410554543,65,1.9,821,14.5,0.6352652162727536,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-06-21,1360,9,0.7515204663610984,59,2.0,940,14.2,1.334936455855343,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-06-21,922,10,0.8001384318867804,57,1.6,977,14.8,2.2038829953369454,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.3, 1.6]"
2018-06-21,1066,11,0.9784043054809471,57,1.8,943,16.3,2.7342789350205208,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.6, 1.8]"
2018-06-21,1197,12,1.0513312537694697,46,0.2,1103,13.8,3.01640443485221,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(-0.001, 0.6]"
2018-06-21,1147,13,1.1242582020579928,33,3.4,1921,9.6,3.196964754744491,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2018-06-21,1152,14,0.6866965123268559,39,2.6,1833,12.7,2.8809841949329993,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(2.2, 2.6]"
2018-06-21,1276,15,0.9621983169723866,40,0.9,1619,13.4,2.677853835054183,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1464 - 1741,,1464 - 1741,"(0.6, 0.9]"
2018-06-21,1473,16,0.6056665697840528,42,3.1,1622,14.3,2.294163155283086,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1464 - 1741,,1464 - 1741,"(2.6, 3.2]"
2018-06-21,2176,17,1.213391138855076,43,3.3,1715,14.6,1.6396319956735672,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1464 - 1741,,1464 - 1741,"(3.2, 7.4]"
2018-06-21,3418,18,1.1647731733293942,43,3.0,1933,14.0,0.8609656161381051,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1908 - 1989,,1908 - 1989,"(2.6, 3.2]"
2018-06-21,2811,19,1.0918462250408714,42,2.4,2000,12.8,0.03715915662957272,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.2, 2.6]"
2018-06-21,2556,20,0.945992328463826,55,2.3,1779,15.4,-0.5722319230068759,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(2.2, 2.6]"
2018-06-21,2436,21,0.8406534031581819,63,1.5,1455,16.3,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(1.3, 1.6]"
2018-06-21,2179,22,0.7596234606153788,67,2.1,1042,16.3,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-06-21,1497,23,0.6866965123268559,59,2.6,1188,13.5,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(2.2, 2.6]"
2018-06-22,1137,0,0.5894605812754922,67,1.9,885,14.3,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-06-22,912,1,0.5489456100040907,75,1.4,525,15.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.3, 1.6]"
2018-06-22,602,2,0.5165336329869695,80,1.5,370,16.2,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(1.3, 1.6]"
2018-06-22,413,3,0.6056665697840528,85,1.6,345,16.7,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(1.3, 1.6]"
2018-06-22,268,4,0.4598126732070074,86,1.4,322,16.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(1.3, 1.6]"
2018-06-22,336,5,0.4192977019356059,85,1.0,384,16.0,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(0.9, 1.1]"
2018-06-22,710,6,0.9784043054809471,83,0.6,448,15.2,-0.5948019629934109,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(-0.001, 0.6]"
2018-06-22,1529,7,0.12758990878151466,66,1.1,814,12.3,-0.1434011632627083,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(0.9, 1.1]"
2018-06-22,2283,8,0.6866965123268559,58,1.2,771,13.2,0.7932554961784997,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.1, 1.3]"
2018-06-22,1284,9,0.873065380175303,47,1.2,822,12.1,1.5267817957408913,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.1, 1.3]"
2018-06-22,902,10,1.0432282595151896,34,0.9,1792,9.1,2.237738055316748,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(0.6, 0.9]"
2018-06-22,1020,11,1.1890821560922353,35,4.5,1608,11.1,2.7455639550137882,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1464 - 1741,,1464 - 1741,"(3.2, 7.4]"
2018-06-22,1116,12,1.3268330584150005,28,1.3,1777,9.3,2.959979334885872,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(1.1, 1.3]"
2018-06-22,1073,13,1.391657012449243,26,1.2,1792,8.9,2.9148392549128017,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(1.1, 1.3]"
2018-06-22,1087,14,1.472686954992046,25,2.3,1780,9.1,2.959979334885872,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(2.2, 2.6]"
2018-06-22,1203,15,1.4969959377548867,23,1.8,1977,8.1,2.237738055316748,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1908 - 1989,,1908 - 1989,"(1.6, 1.8]"
2018-06-22,1466,16,1.4078630009578035,31,3.8,1246,11.7,1.7863372555860453,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(3.2, 7.4]"
2018-06-22,2146,17,1.375451023940682,28,2.9,1834,9.8,1.481641715767821,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(2.6, 3.2]"
2018-06-22,3365,18,1.2863180871435989,27,3.4,1977,8.3,0.7368303962121617,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2018-06-22,2732,19,1.1080522135494322,32,3.5,2000,8.9,-0.0756910433031029,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(3.2, 7.4]"
2018-06-22,2493,20,0.9703013112266666,31,2.5,2000,7.0,-0.5835169430001435,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.2, 2.6]"
2018-06-22,2251,21,0.873065380175303,32,1.5,2000,6.4,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-06-22,2103,22,0.8001384318867804,32,1.1,2000,5.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.9, 1.1]"
2018-06-22,1648,23,0.767726454869659,34,1.1,1810,6.1,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(0.9, 1.1]"
2018-06-23,1322,0,0.7515204663610984,36,1.4,2000,6.8,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.3, 1.6]"
2018-06-23,1073,1,0.7353144778525378,39,1.1,2000,7.8,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(0.9, 1.1]"
2018-06-23,818,2,0.7191084893439773,37,1.8,2000,6.8,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(1.6, 1.8]"
2018-06-23,540,3,0.6947995065811363,42,0.2,1891,8.4,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(-0.001, 0.6]"
2018-06-23,375,4,0.6623875295640151,47,0.4,1985,9.7,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1908 - 1989,,1908 - 1989,"(-0.001, 0.6]"
2018-06-23,339,5,0.6218725582926137,48,0.3,2000,9.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(-0.001, 0.6]"
2018-06-23,417,6,0.6137695640383332,48,0.6,2000,9.5,-0.6512270629597487,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(-0.001, 0.6]"
2018-06-23,622,7,0.6380785468011742,44,4.5,1911,8.5,-0.436811683087665,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1908 - 1989,,1908 - 1989,"(3.2, 7.4]"
2018-06-23,934,8,0.7434174721068183,42,0.7,1887,9.0,0.03715915662957272,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(0.6, 0.9]"
2018-06-23,1072,9,0.8811683744295835,37,2.2,1939,8.6,0.8158255361650347,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1908 - 1989,,1908 - 1989,"(1.8, 2.2]"
2018-06-23,1064,10,1.0027132882437881,35,1.5,1900,9.1,1.2108012359293994,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(1.3, 1.6]"
2018-06-23,1229,11,1.1404641905665533,31,1.9,1841,8.8,2.3844433152292264,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(1.8, 2.2]"
2018-06-23,1374,12,1.213391138855076,31,2.7,1849,9.6,2.6439987750743805,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(2.6, 3.2]"
2018-06-23,1483,13,1.1728761675836743,41,3.9,1649,13.4,1.6847720756466373,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1464 - 1741,,1464 - 1741,"(3.2, 7.4]"
2018-06-23,1445,14,1.1809791618379548,46,3.6,1401,15.2,2.5875736751080423,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(3.2, 7.4]"
2018-06-23,1589,15,1.213391138855076,43,3.1,1337,14.6,2.3280182152628885,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(2.6, 3.2]"
2018-06-23,1837,16,1.205288144600796,48,3.1,1232,16.2,2.0571777354244674,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(2.6, 3.2]"
2018-06-23,2101,17,1.1890821560922353,49,3.2,1117,16.3,1.1656611559563295,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(2.6, 3.2]"
2018-06-23,2256,18,1.0432282595151896,55,3.2,1119,16.5,0.05972919661610787,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(2.6, 3.2]"
2018-06-23,2288,19,0.4436066846984466,59,2.8,1083,17.0,-0.23368132320884882,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(2.6, 3.2]"
2018-06-23,2262,20,0.9054773571924244,65,2.1,1018,17.5,-0.5496618830203407,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-06-23,2175,21,0.8406534031581819,68,2.6,694,17.5,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(2.2, 2.6]"
2018-06-23,1932,22,0.7758294491239394,74,2.4,473,18.1,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(2.2, 2.6]"
2018-06-23,1402,23,0.7353144778525378,77,2.7,396,18.2,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(2.6, 3.2]"
2018-06-24,849,0,0.6947995065811363,81,1.6,374,18.5,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(1.3, 1.6]"
2018-06-24,545,1,0.6542845353097347,83,1.3,345,18.4,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(1.1, 1.3]"
2018-06-24,1254,2,0.6056665697840528,87,1.8,222,18.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(1.6, 1.8]"
2018-06-24,644,3,0.9297863399552652,91,1.4,194,19.0,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(1.3, 1.6]"
2018-06-24,286,4,0.5732545927669317,90,0.8,223,18.7,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2018-06-24,235,5,0.5570486042583711,87,1.0,251,18.0,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(0.9, 1.1]"
2018-06-24,258,6,0.6785935180725757,87,2.0,255,17.9,-0.6512270629597487,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(1.8, 2.2]"
2018-06-24,369,7,0.5732545927669317,82,0.8,338,17.3,-0.4819517630607352,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2018-06-24,561,8,0.6380785468011742,78,0.7,351,17.3,-0.08697606329637048,0.0,0.0,Summer,No Holiday,Yes,6,1,0,27 - 452,,27 - 452,"(0.6, 0.9]"
2018-06-24,734,9,0.7839324433782198,68,1.9,482,16.8,1.1882311959428642,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.8, 2.2]"
2018-06-24,763,10,0.9378893342095456,60,1.5,570,16.6,1.9668975754783264,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.3, 1.6]"
2018-06-24,870,11,1.1080522135494322,52,2.1,557,16.3,2.519863555148437,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(1.8, 2.2]"
2018-06-24,1042,12,1.2539061101264775,40,2.3,809,13.9,2.8922692149262668,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(2.2, 2.6]"
2018-06-24,1062,13,1.391657012449243,31,2.7,1240,11.5,2.993834394865675,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(2.6, 3.2]"
2018-06-24,1064,14,1.472686954992046,34,2.9,1050,13.8,2.8584141549464643,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(2.6, 3.2]"
2018-06-24,1213,15,1.4888929435006066,31,3.4,1400,12.5,2.55371861512824,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(3.2, 7.4]"
2018-06-24,1471,16,1.4483779722292052,32,3.2,1427,12.6,2.023322675444664,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(2.6, 3.2]"
2018-06-24,1754,17,1.4159659952120838,34,2.5,1640,13.2,1.357506495841878,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1464 - 1741,,1464 - 1741,"(2.2, 2.6]"
2018-06-24,2094,18,1.3268330584150005,35,3.3,1805,12.6,0.6352652162727536,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1741 - 1908,,1741 - 1908,"(3.2, 7.4]"
2018-06-24,2290,19,1.1647731733293942,41,2.7,1990,13.3,-0.15468618325597586,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1989 - 2000,1990 - 2000,1990 - 2000,"(2.6, 3.2]"
2018-06-24,2387,20,1.027022271006629,49,1.9,1960,14.5,-0.5496618830203407,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1908 - 1989,,1908 - 1989,"(1.8, 2.2]"
2018-06-24,2153,21,0.767726454869659,71,1.7,1295,18.8,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(1.6, 1.8]"
2018-06-24,1801,22,1.7481887596375765,72,0.8,1098,18.5,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(0.6, 0.9]"
2018-06-24,1329,23,0.8001384318867804,75,2.0,890,18.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-06-25,962,0,0.767726454869659,79,0.6,715,19.0,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(-0.001, 0.6]"
2018-06-25,585,1,0.7353144778525378,80,1.1,619,18.8,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(0.9, 1.1]"
2018-06-25,424,2,0.7191084893439773,80,0.8,709,18.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(0.6, 0.9]"
2018-06-25,264,3,0.6947995065811363,83,0.5,684,18.9,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(-0.001, 0.6]"
2018-06-25,199,4,0.6785935180725757,82,1.0,702,18.5,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(0.9, 1.1]"
2018-06-25,338,5,0.6542845353097347,84,0.3,569,18.6,-0.6625120829530163,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(-0.001, 0.6]"
2018-06-25,785,6,0.6380785468011742,81,0.7,604,17.8,-0.6060869829866784,0.0,0.0,Summer,No Holiday,Yes,6,1,0,452 - 804,,452 - 804,"(0.6, 0.9]"
2018-06-25,1620,7,0.7029025008354167,74,0.3,830,17.2,-0.2449663432021164,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(-0.001, 0.6]"
2018-06-25,2331,8,0.8406534031581819,66,0.9,960,17.0,0.1725793965487835,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(0.6, 0.9]"
2018-06-25,1293,9,0.9703013112266666,61,1.0,1079,17.3,0.7819704761852321,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(0.9, 1.1]"
2018-06-25,878,10,1.0513312537694697,55,0.9,901,16.6,0.6465502362660211,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(0.6, 0.9]"
2018-06-25,968,11,1.1647731733293942,46,0.2,912,15.1,1.334936455855343,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(-0.001, 0.6]"
2018-06-25,1039,12,0.5570486042583711,42,2.1,1220,15.5,2.6101437150945777,0.0,0.0,Summer,No Holiday,Yes,6,1,0,1134 - 1464,,1134 - 1464,"(1.8, 2.2]"
2018-06-25,1073,13,1.4402749779749247,36,2.0,1022,14.3,2.6214287350878456,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.8, 2.2]"
2018-06-25,1016,14,1.5294079147720079,35,1.8,982,14.8,2.395728335222494,0.0,0.0,Summer,No Holiday,Yes,6,1,0,804 - 1134,,804 - 1134,"(1.6, 1.8]"
